rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
78	1	1	10	0.2574129840627798	-52.48607452024149	N/A	45.17546975073441	C17H28N4O7	[M + H]+	XXZFHGBSYQIFTF	InChI=1S/C17H28N4O7/c1-9(2)14(20-12(22)8-18)15(25)19-10(5-6-13(23)24)16(26)21-7-3-4-11(21)17(27)28/h9-11,14H,3-8,18H2,1-2H3,(H,19,25)(H,20,22)(H,23,24)(H,27,28)	1-[2-[[2-[(2-aminoacetyl)amino]-3-methylbutanoyl]amino]-4-carboxybutanoyl]pyrrolidine-2-carboxylic acid	CC(C)C(C(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)O)NC(=O)CN	-1.4530139	18492347	PubChem:(18492347)	2	401.20497639973956	141.617	69_Ga_QC_Iter_69
79	1	1	10	0.25695794560730273	-187.53836898993316	N/A	63.460766934227216	C28H47N7O10	[M + H]+	BFADWXMZLUSHSV	InChI=1S/C28H47N7O10/c1-15(2)12-17(32-25(41)18(13-36)31-22(38)8-9-29)24(40)30-16(3)23(39)33-19(14-37)26(42)34-10-4-6-20(34)27(43)35-11-5-7-21(35)28(44)45/h15-21,36-37H,4-14,29H2,1-3H3,(H,30,40)(H,31,38)(H,32,41)(H,33,39)(H,44,45)	null	CC(C)CC(C(=O)NC(C)C(=O)NC(CO)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)O)NC(=O)C(CO)NC(=O)CCN	-5.19999981	68821510	PubChem:(68821510)	2	642.3426310221354	183.899	95_Ga_QC_Iter_95
80	1	1	1	0.2528341705018612	-81.5058157560744	N/A	40.836032992966445	C14H23N3O5	[M + H]+	RCYUBVHMVUHEBM	InChI=1S/C14H23N3O5/c1-8(18)11(14(21)22)16-12(19)10-5-3-7-17(10)13(20)9-4-2-6-15-9/h8-11,15,18H,2-7H2,1H3,(H,16,19)(H,21,22)	3-hydroxy-2-[[1-(pyrrolidine-2-carbonyl)pyrrolidine-2-carbonyl]amino]butanoic acid	CC(C(C(=O)O)NC(=O)C1CCCN1C(=O)C2CCCN2)O	-3.20000005	18223683	PubChem:(18223683)	2	314.17030334472656	79.882	30_Ga_QC_Iter_30
81	1	2	2	0.2519479258914653	-136.26517164554483	N/A	41.242761073551364	C17H33N5O5	[M + H]+	JRTSFGRYHSHGEP	InChI=1S/C17H33N5O5/c1-10(2)8-13(15(19)25)22-16(26)12(6-4-5-7-18)21-17(27)14(9-23)20-11(3)24/h10,12-14,23H,4-9,18H2,1-3H3,(H2,19,25)(H,20,24)(H,21,27)(H,22,26)	null	CC(C)CC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C	-1.5318867	86278918;86345273;117695846;117695847;117695865;117714154;117714183;124029650	PubChem:(86278918 86345273 117695846 117695847 117695865 117714154 117714183 124029650)	2	388.2554524739583	176.644	91_Ga_QC_Iter_91
82	1	1	2	0.2513706276779627	-9.51662659379466	N/A	33.87575284468829	C21H37N	[M + H]+	CYDRXTMLKJDRQH	InChI=1S/C21H38N/c1-4-5-6-7-8-9-10-11-12-16-19-22(2,3)20-21-17-14-13-15-18-21/h13-15,17-18H,4-12,16,19-20H2,1-3H3/q+1	Ajatin	CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	7.4000001	8754;46780740;71753021;130421752	NORMAN:(NS00001938);PubChem:(8754 46780740 71753021 130421752);CHEBI:(135611);ZINC bio:(ZINC38141462);additional;MeSH:(8754);Training Set;PubMed;Biocyc:(A-DGRO-DGAL-NON-2:6_1:A_2:KETO_3:D CPD-20900)	813158	304.3012186686198	313.399	158_Ga_QC_Iter_158
83	1	1	2	0.2484612239612161	-57.11006027241516	N/A	21.97202280796671	C25H42N6O9	[M + H]+	ZASWWWQJAUCKAM	InChI=1S/C25H42N6O9/c1-12(2)10-15(21(35)28-14(25(39)40)7-8-19(33)34)29-22(36)16(11-18(26)32)30-23(37)17-6-5-9-31(17)24(38)20(27)13(3)4/h12-17,20H,5-11,27H2,1-4H3,(H2,26,32)(H,28,35)(H,29,36)(H,30,37)(H,33,34)(H,39,40)	(2S)-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-4-oxobutanoyl]amino]-4-methylpentanoyl]amino]pentanedioic acid	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C1CCCN1C(=O)C(C(C)C)N	-1.45446491	11505111	PubChem:(11505111)	2	571.3080851236979	160.802	80_Ga_QC_Iter_80
84	7	1	7	0.247394710871943	-171.06583629920723	N/A	115.7087950349535	C22H38N6O9	[M + H3N + H]+	AZWCDKFYCOTLCC	InChI=1S/C22H38N6O9/c1-10(2)16(23)21(36)26-13(9-29)19(34)27-17(11(3)30)22(37)28-8-4-5-14(28)20(35)25-12(18(24)33)6-7-15(31)32/h10-14,16-17,29-30H,4-9,23H2,1-3H3,(H2,24,33)(H,25,35)(H,26,36)(H,27,34)(H,31,32)	null	CC(C)C(C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)N)N	-5.5999999	44200645	PubChem:(44200645)	2	548.3012084960938	405.456	205_Ga_QC_Iter_205
85	10	1	13	0.24326492303709166	-244.78199401471306	N/A	67.88890171994024	C25H29O11P	[M + H3N + H]+	BDSYNPLJHRCMSL	InChI=1S/C25H29O11P/c1-17(26)30-16-22-23(33-18(2)27)24(34-19(3)28)25(35-22)36-37(29,31-14-20-10-6-4-7-11-20)32-15-21-12-8-5-9-13-21/h4-13,22-25H,14-16H2,1-3H3	null	CC(=O)OCC1C(C(C(O1)O[P+]([O-])(OCC2=CC=CC=C2)OCC3=CC=CC=C3)OC(=O)C)OC(=O)C	2.20000005	102015519	PubChem:(102015519)	2	554.1759033203125	424.764	212_Ga_QC_Iter_212
86	10	2	20	0.23538754839126375	-267.4227488339764	N/A	29.994618656508145	C41H64O17	[M + H3N + H]+	PIGKHGWUDBMAES	InChI=1S/C41H64O17/c1-19-32(58-35-30(46)29(45)28(44)26(57-35)16-53-37-34(48)40(49,17-42)18-54-37)33(51-4)31(47)36(55-19)56-22-7-10-38(2)21(14-22)5-6-25-24(38)8-11-39(3)23(9-12-41(25,39)50)20-13-27(43)52-15-20/h13,19,21-26,28-37,42,44-50H,5-12,14-18H2,1-4H3	null	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC)OC7C(C(C(C(O7)COC8C(C(CO8)(CO)O)O)O)O)O	0.262409687	""	COCONUT:(CNP0253695);Natural Products:(UNPD153689);SuperNatural:(SN00340881)	3178496	846.4434814453125	324.334	165_Ga_QC_Iter_165
87	2	1	3	0.2343030412950806	-20.699592468710524	N/A	76.57877646090752	C5H4N4O	[M + H]+	FDGQSTZJBFJUBT	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	Sarcine	C1=NC2=C(N1)C(=O)N=CN2	-0.230433688	790;4400106;57636748;102431306;102495639;135507760;135546991;136016207;136069790;136636086;136648540;136662831;135948648;136242401;136242402;137185169;135398638;135407690;135437272;135450926;135480515;136913050;136913051;135492974;136960302;136961200;136961201;136961202	HMDB:(157);SuperNatural:(SN00024300);ZINC bio:(ZINC18153302);additional;MeSH:(135398638);Plantcyc:(HYPOXANTHINE);PubMed;NORMAN:(NS00010150);COCONUT:(CNP0229561 CNP0375307);KNApSAcK:(1502);Natural Products:(UNPD77089);PubChem:(790 4400106 57636748 102431306 102495639 135507760 135546991 136016207 136069790 136636086 136648540 136662831 135948648 136242401 136242402 137185169 135398638 135407690 135437272 135450926 135480515 136913050 136913051 135492974 136960302 136961200 136961201 136961202);CHEBI:(17368);PubChem class - bio and metabolites;KEGG:(C00262);PubChem class - safety and toxic;YMDB:(555);Training Set;PubChem class - drug;Biocyc:(SMA-0000646 SMA-0000313 HYPOXANTHINE)	121629054	137.04630025227866	88.302	36_Ga_QC_Iter_36
88	6	1	9	0.23378330834475614	-60.20837565860043	N/A	40.934539358139595	C24H27N3	[M + H]+	YCKJRUXSGJSISE	InChI=1S/C24H27N3/c1-26(2)22-14-10-20(11-15-22)24(25-18-19-8-6-5-7-9-19)21-12-16-23(17-13-21)27(3)4/h5-17H,18H2,1-4H3	4-[N-benzyl-C-(4-dimethylaminophenyl)carbonimidoyl]-N,N-dimethylaniline	CN(C)C1=CC=C(C=C1)C(=NCC2=CC=CC=C2)C3=CC=C(C=C3)N(C)C	5.30000019	2305522	PubChem:(2305522)	2	358.2284240722656	280.764	144_Ga_QC_Iter_144
89	4	1	10	0.22418056984581514	-126.78336841397133	N/A	36.12062826049862	C27H47N9O11	[M + H]+	HGIDETXJMIJERO	InChI=1S/C27H47N9O11/c1-12(2)9-15(28)24(43)34-16(5-7-19(29)38)25(44)33-13(3)22(41)31-10-21(40)32-14(4)23(42)36-18(11-37)26(45)35-17(27(46)47)6-8-20(30)39/h12-18,37H,5-11,28H2,1-4H3,(H2,29,38)(H2,30,39)(H,31,41)(H,32,40)(H,33,44)(H,34,43)(H,35,45)(H,36,42)(H,46,47)	L-Glutamine, L-leucyl-L-glutaminyl-L-alanylglycyl-L-alanyl-L-seryl-	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)O)N	-7.0	71353538	PubChem:(71353538)	2	674.351318359375	168.213	83_Ga_QC_Iter_83
90	1	2	2	0.22360016579195408	-16.421219787044823	N/A	74.96443232612467	C11H20N2O5	[M + H]+	SNCKGJWJABDZHI	InChI=1S/C11H20N2O5/c1-3-6(2)9(11(17)18)13-8(14)5-4-7(12)10(15)16/h6-7,9H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	gamma-Glu-Ile	CCC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N	-0.457407683	14253342;22885096;56967901;122198223	COCONUT:(CNP0225305);HMDB:(11170);Natural Products:(UNPD213758);PubChem:(14253342 22885096 56967901 122198223);CHEBI:(133724 68434);PubChem class - bio and metabolites	18907178	261.14453125	132.999	65_Ga_QC_Iter_65
91	1	1	8	0.22174265429659235	-25.086381248221475	N/A	35.64829957835067	C41H55N7O9	[M + H]+	RKYJTDSQXOMDAD	InChI=1S/C41H55N7O9/c1-3-25(2)35(41(56)57)45-38(53)32-13-7-19-46(32)34(50)24-43-36(51)31-12-8-21-48(31)40(55)30(23-26-10-5-4-6-11-26)44-37(52)33-14-9-20-47(33)39(54)29(42)22-27-15-17-28(49)18-16-27/h4-6,10-11,15-18,25,29-33,35,49H,3,7-9,12-14,19-24,42H2,1-2H3,(H,43,51)(H,44,52)(H,45,53)(H,56,57)	beta-casomorphin 7	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)CNC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=CC=C(C=C5)O)N	2.28913403	121946;12770774;12770777;129606700;129606701;129606702	MeSH:(121946 12770774);PubChem:(121946 12770774 12770777 129606700 129606701 129606702);PubMed	70	790.4127197265625	226.273	126_Ga_QC_Iter_126
92	2	2	6	0.2184880634159167	-274.0126679426917	N/A	24.239296426715704	C42H66N8O6	[M + H3N + H]+	XSYCGRZEUVHSNP	InChI=1S/C42H66N8O6/c1-23(2)17-33(37(45)51)47-41(55)35(19-25(5)6)49-39(53)31(43)21-27-9-13-29(14-10-27)30-15-11-28(12-16-30)22-32(44)40(54)50-36(20-26(7)8)42(56)48-34(38(46)52)18-24(3)4/h9-16,23-26,31-36H,17-22,43-44H2,1-8H3,(H2,45,51)(H2,46,52)(H,47,55)(H,48,56)(H,49,53)(H,50,54)	null	CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(C=C1)C2=CC=C(C=C2)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N)N)N	4.4000001	45379309	PubChem:(45379309)	2	796.5417073567709	365.409	179_Ga_QC_Iter_179
93	1	1	1	0.2144537852030138	-30.267647133585566	N/A	231.33889935174574	C9H17NO3	[M + H]+	GUAHPAJOXVYFON	InChI=1S/C9H17NO3/c1-7(10)8(11)5-3-2-4-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)	8-amino-7-oxononanoate	CC(C(=O)CCCCCC(=O)O)N	-2.20000005	173;448124;5460197;25244029;36688192;36688194;101264144	SuperNatural:(SN00243290);ZINC bio:(ZINC01532843 ZINC01532844);additional;MeSH:(173 448124);Plantcyc:(8-AMINO-7-OXONONANOATE);PubMed;COCONUT:(CNP0316712);KNApSAcK:(758);Natural Products:(UNPD76434);PubChem:(173 448124 5460197 25244029 36688192 36688194 101264144);CHEBI:(15830 57532 12266);PubChem class - bio and metabolites;KEGG:(C01092);YMDB:(905);Training Set;Biocyc:(CPD1A0-6176 8-AMINO-7-OXONONANOATE SMA-0000150)	20703606	188.12747955322266	193.63	100_Ga_QC_Iter_100
94	6	1	10	0.211914391934435	-219.96162096554076	N/A	65.32362954969511	C29H45N5O6	[M + Na]+	NKCQFJTXCMGFOF	InChI=1S/C29H45N5O6/c1-16(2)12-20-25(36)31-21(13-17(3)4)27(38)34-24(18(5)6)29(40)33-23(15-35)28(39)32-22(26(37)30-20)14-19-10-8-7-9-11-19/h7-11,16-18,20-24,35H,12-15H2,1-6H3,(H,30,37)(H,31,36)(H,32,39)(H,33,40)(H,34,38)	null	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CO)C(C)C)CC(C)C	3.4000001	16112180	PubChem:(16112180);PubMed	66	582.3240763346354	112.364	56_Ga_QC_Iter_56
95	10	1	10	0.20418534270145147	-166.90705477196883	N/A	67.93201139644022	C25H26N4O2	[M + K]+	PYKQTIPDVATEFR	InChI=1S/C25H26N4O2/c30-23(27-16-12-20(13-17-27)19-8-2-1-3-9-19)18-29-22-11-5-4-10-21(22)24(26-29)25(31)28-14-6-7-15-28/h1-5,8-12H,6-7,13-18H2	null	C1CCN(C1)C(=O)C2=NN(C3=CC=CC=C32)CC(=O)N4CCC(=CC4)C5=CC=CC=C5	3.29999995	50821249	PubChem:(50821249)	2	453.1677551269531	314.609	161_Ga_QC_Iter_161
96	3	1	5	0.1984381390071715	-85.02158994876679	N/A	55.53495169072259	C4H10O5P2	[M + H]+	HJFVGWUFMZNIPI	InChI=1S/C4H10O5P2/c1-3-4-10(5,9-2)11(6,7)8/h3H,1,4H2,2H3,(H2,6,7,8)	null	COP(=O)(CC=C)P(=O)(O)O	-1.60000002	88390287	PubChem:(88390287)	2	201.00892639160156	583.391	245_Ga_QC_Iter_245
97	1	1	1	0.19264272030951002	-52.145248638418956	N/A	59.76918919341473	C16H35NO3	[M + H]+	NRXUJAZUNGMPOW	InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-17-16(13-18,14-19)15-20/h17-20H,2-15H2,1H3	1,3-Propanediol, 2-(dodecylamino)-2-(hydroxymethyl)-	CCCCCCCCCCCCNC(CO)(CO)CO	3.20000005	19742181	PubChem:(19742181)	2	290.26947021484375	259.01	137_Ga_QC_Iter_137
98	1	1	1	0.19081458739781895	-47.141997147551926	N/A	71.10685683626134	C22H47NO2	[M + H]+	FBTZARYIYIZURK	InChI=1S/C22H47NO2/c24-21-18-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17-19-23-20-22-25/h23-25H,1-22H2	null	C(CCCCCCCCCCO)CCCCCCCCCNCCO	7.4000001	20069872	PubChem:(20069872)	2	358.3681945800781	353.315	175_Ga_QC_Iter_175
99	3	1	10	0.19014930999861976	-187.19028680164743	N/A	36.2312140911807	C29H44N4O8	[M + K]+	LWRATYNLKLGDKI	InChI=1S/C29H44N4O8/c1-17(2)15-21(24(35)30-18(3)27(38)40-7)31-25(36)22(16-19-10-12-20(34)13-11-19)32-26(37)23-9-8-14-33(23)28(39)41-29(4,5)6/h10-13,17-18,21-23,34H,8-9,14-16H2,1-7H3,(H,30,35)(H,31,36)(H,32,37)	null	CC(C)CC(C(=O)NC(C)C(=O)OC)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2CCCN2C(=O)OC(C)(C)C	3.4000001	10918892	PubChem:(10918892)	2	615.2809855143229	133.11	66_Ga_QC_Iter_66
100	1	1	4	0.18467337833137037	-45.488542629683245	N/A	36.323397054977164	C27H39N5O6	[M + H]+	QTNCVVIHEYTVBY	InChI=1S/C27H39N5O6/c1-3-17(2)23(27(37)38)30-25(35)21-12-8-14-32(21)26(36)19(15-18-9-5-4-6-10-18)29-24(34)20-11-7-13-31(20)22(33)16-28/h4-6,9-10,17,19-21,23H,3,7-8,11-16,28H2,1-2H3,(H,29,34)(H,30,35)(H,37,38)	null	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)CN	-0.899999976	42630509;74830449	PubChem:(42630509 74830449);PubMed	66	530.2951456705729	219.011	121_Ga_QC_Iter_121
101	1	2	2	0.18375042333739078	-121.17859555337593	N/A	39.206913110238304	C15H29N5O4	[M + H]+	PZUIBDYCBSUCSU	InChI=1S/C15H29N5O4/c1-9(8-21)18-14(23)11(3)19-15(24)12(6-4-5-7-16)20-13(22)10(2)17/h8-12H,4-7,16-17H2,1-3H3,(H,18,23)(H,19,24)(H,20,22)	null	CC(C=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)N	-1.79999995	44123604	PubChem:(44123604);PubChem class - bio and metabolites	16777218	344.22825113932294	166.962	82_Ga_QC_Iter_82
102	1	1	1	0.18113447747794098	-48.08830861943082	N/A	51.124150289015745	C18H39NO3	[M + H]+	PVEHBCUKOLJLLR	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-18(22)17-19(13-15-20)14-16-21/h18,20-22H,2-17H2,1H3	2-Tetradecanol, 1-[bis(2-hydroxyethyl)amino]-	CCCCCCCCCCCCC(CN(CCO)CCO)O	4.4000001	18332284	PubChem:(18332284)	2	318.3014322916667	286.806	146_Ga_QC_Iter_146
103	1	1	2	0.17830305707891775	-18.587508367461485	N/A	16.01466267379233	C6H12O6	[M + Na]+	GZCGUPFRVQAUEE	InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h1,3-6,8-12H,2H2	Cerelose	C(C(C(C(C(C=O)O)O)O)O)O	-2.49321151	24749;64731;80127;82308;84996;90173;94780;99459;102190;102288;107526;111112;111123;111317;134512;161658;165139;165171;165863;166991;167792;168037;169509;187891;3037556;3086538;5460248;6451569;12134041;12305796;12305797;12305799;12305800;12305811;10910141;10954115;11745248;11229130;11805319;11355844;15977259;16057040;21183545;45109778;53462852;53462878;57449163;60078498;60101813;56846079;56846519;56846584;57557846;58654615;58654624;66509130;71777455;71309394;71309492;71309493;71310055;71310073;71434190;76973373;88034483;87109007;87228435;87228929;87229000;87355288;88353328;92043770;92044000;90132269;89242343;89623639;90273086;89327884;89317890;89327885;89472723;90472355;90472363;101117002;101117003;101129024;101129025;101129026;101129027;101248541;101261456;101265967;101719777;101728293;101728294;100917967;101446815;102505103;102601198;102601265;102601267;102601589;102601778;102602086;119077284;119078796;126664755;130245293;133112839;129638439;129641794;129674362;129680312;129680342;129695396;129717535;129830008;129846907;131708858;131850869;131864734;131874406;131879667;131876709;131877173;131877923;131878375;131879663;131879664;131879665;131879666;131879672;131879673;131879674;131879675;131879677;131879678;131879679;131879680;131879681;131879683;131882691;131883806;131884399;131885691;131886288;131953209;135026650;135070234;135078925;137156632;135329306	HMDB:(62473);PubChem class - food;SuperNatural:(SN00345464 SN00348484 SN00003096 SN00344135 SN00399546);ZINC bio:(ZINC02508226 ZINC02556396 ZINC02575046 ZINC03640980 ZINC18152608 ZINC84394822 ZINC84394823);additional;HSDB:(50-99-7);MeSH:(24749 102288 107526 111123 161658 167792 3037556 10954115 87355288);Plantcyc:(CPD-15374 CPD-15373 CPD-15590);PubMed;NORMAN:(NS00013438);COCONUT:(CNP0194539 CNP0324595);Natural Products:(UNPD7578 UNPD45514 UNPD3363 UNPD35192 UNPD95755 UNPD142849);PubChem:(24749 64731 80127 82308 84996 90173 94780 99459 102190 102288 107526 111112 111123 111317 134512 161658 165139 165171 165863 166991 167792 168037 169509 187891 3037556 3086538 5460248 6451569 12134041 12305796 12305797 12305799 12305800 12305811 10910141 10954115 11745248 11229130 11805319 11355844 15977259 16057040 21183545 45109778 53462852 53462878 57449163 60078498 60101813 56846079 56846519 56846584 57557846 58654615 58654624 66509130 71777455 71309394 71309492 71309493 71310055 71310073 71434190 76973373 88034483 87109007 87228435 87228929 87229000 87355288 88353328 92043770 92044000 90132269 89242343 89623639 90273086 89327884 89317890 89327885 89472723 90472355 90472363 101117002 101117003 101129024 101129025 101129026 101129027 101248541 101261456 101265967 101719777 101728293 101728294 100917967 101446815 102505103 102601198 102601265 102601267 102601589 102601778 102602086 119077284 119078796 126664755 130245293 133112839 129638439 129641794 129674362 129680312 129680342 129695396 129717535 129830008 129846907 131708858 131850869 131864734 131874406 131879667 131876709 131877173 131877923 131878375 131879663 131879664 131879665 131879666 131879672 131879673 131879674 131879675 131879677 131879678 131879679 131879680 131879681 131879683 131882691 131883806 131884399 131885691 131886288 131953209 135026650 135070234 135078925 137156632 135329306);CHEBI:(28385 17118 37701 134625 40822 68461 86058 42758 37675 37617 37695 37626 33917 28014 37746 37681);PubChem class - bio and metabolites;KEGG:(C01582);PubChem class - safety and toxic;YMDB:(789);PubChem class - drug;Biocyc:(CPD-15760 ALTROSE CPD-15620 CPD-15590 CPD-15756 CPD-15629 CPD-15626 CPD-15374 CPD-15383 CPD-15373)	255830894	203.05262756347656	21.835	5_Ga_QC_Iter_5
104	1	1	2	0.17805994596010408	-45.838687042444036	N/A	74.97957922793027	C18H32O7	[M + H3N + H]+	ZFOZVQLOBQUTQQ	InChI=1S/C18H32O7/c1-4-7-10-23-15(19)13-18(22,17(21)25-12-9-6-3)14-16(20)24-11-8-5-2/h22H,4-14H2,1-3H3	Citroflex 4	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	2.70000005	6507	NORMAN:(NS00009811);COCONUT:(CNP0188526);Natural Products:(UNPD199021);PubChem class - food;PubChem:(6507);ZINC bio:(ZINC03875494);MeSH:(6507);PubChem class - safety and toxic;PubMed	203726918	378.2491963704427	370.32	187_Ga_QC_Iter_187
105	1	2	2	0.17568494345953473	-51.06404805816522	N/A	184.70308682216196	C13H25NO3	[M - H2O + H]+	OTCPFLQLKHMDHY	InChI=1S/C13H25NO3/c1-2-14-12(15)10-8-6-4-3-5-7-9-11-13(16)17/h2-11H2,1H3,(H,14,15)(H,16,17)	10EtNHCO capric acid	CCNC(=O)CCCCCCCCCC(=O)O	2.79999995	454075	PubChem:(454075);PubMed	66	226.17975870768228	277.137	143_Ga_QC_Iter_143
106	1	1	1	0.17421567874246638	-47.87615876411113	N/A	49.5668452075765	C14H31NO2	[M + H]+	JDTJDLPFECSKQJ	InChI=1S/C14H31NO2/c1-2-3-4-5-6-7-8-9-10-11-14(17)13(15)12-16/h13-14,16-17H,2-12,15H2,1H3	C14 sphinganine	CCCCCCCCCCCC(C(CO)N)O	3.5999999	12590333;12590335;59040531;70679053	PubChem:(12590333 12590335 59040531 70679053);CHEBI:(71046 71010)	34	246.24368286132812	257.802	136_Ga_QC_Iter_136
107	1	1	1	0.173647573262626	-1.4817793434908613	N/A	122.86714667662547	C22H43NO	[M + H]+	UAUDZVJPLUQNMU	InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)	Erucylamide	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	8.80000019	8214;5365369;5365371	PubChem class - food;Maconda:(CON00035);additional;HSDB:(112-84-5);MeSH:(8214 5365371);PubMed;NORMAN:(NS00010726);COCONUT:(CNP0107414);Natural Products:(UNPD40452);PubChem:(8214 5365369 5365371);CHEBI:(142245);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810972774	338.34202067057294	451.38	221_Ga_QC_Iter_221
108	1	1	1	0.17345367397466444	-3.1113475479301087	N/A	4118.097736315976	C40H78NO8P	[M + H]+	NXPWVJBMFDJBSO	InChI=1S/C40H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41)49-40(43)33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h17,19,38H,3-16,18,20-37,41H2,1-2H3,(H,44,45)	1-(9Z-octadecenoyl)-2-heptadecanoyl-glycero-3-phosphoethanolamine	CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN	11.0	52924341;134754071	PubChem:(52924341 134754071);Lipid:(PE(19:1_16:0))	4294967298	732.5537719726562	441.616	219_Ga_QC_Iter_219
109	1	1	1	0.17247881497193462	-61.30855975185712	N/A	55.959077924459095	C24H51NO3	[M + H]+	XGBWAZFLANKIKG	InChI=1S/C24H51NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23-28-24-20-25(18-21-26)19-22-27/h26-27H,2-24H2,1H3	null	CCCCCCCCCCCCCCCCCCOCCN(CCO)CCO	7.5999999	57180340	PubChem:(57180340)	2	402.3945617675781	353.365	174_Ga_QC_Iter_174
110	7	1	7	0.16836268660580703	-163.1859161411744	N/A	23.645027733887957	C26H41N3O6	[M + Na]+	LONMLCIGYQRHHM	InChI=1S/C26H41N3O6/c1-16(2)13-19(29-25(34)35-26(5,6)7)22(30)27-20(15-18-11-9-8-10-12-18)23(31)28-21(24(32)33)14-17(3)4/h8-12,16-17,19-21H,13-15H2,1-7H3,(H,27,30)(H,28,31)(H,29,34)(H,32,33)	null	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)O)NC(=O)OC(C)(C)C	4.26388597	54044380	PubChem:(54044380)	2	514.2862854003906	198.47	107_Ga_QC_Iter_107
111	4	2	9	0.16614042248636338	-305.2670127664854	N/A	32.36166055229076	C43H65NO7	[M + H]+	YPGVJZMXDSLXEC	InChI=1S/C43H65NO7/c1-25(2)33-28(45)23-43(35(47)36(48)44-26-13-11-10-12-14-26)22-21-41(8)27(34(33)43)15-16-30-40(7)19-18-31(51-32(46)24-38(3,4)37(49)50)39(5,6)29(40)17-20-42(30,41)9/h25-27,29-31H,10-24H2,1-9H3,(H,44,48)(H,49,50)	null	CC(C)C1=C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1=O)C(=O)C(=O)NC6CCCCC6)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C	8.60000038	137632580	PubChem:(137632580)	2	708.4897257486979	365.454	180_Ga_QC_Iter_180
